,Unnamed: 0,p_GEO.id2,p_GEO.display-label,p_HC01_VC03,state,abbr,region,result,url
1244,26323,4916270,"Cottonwood Heights city, Utah",34214,Utah,UT,Cottonwood Heights,no result,
1245,9447,2039075,"Leawood city, Kansas",34195,Kansas,KS,Leawood,no result,
1246,5726,1528250,"Kaneohe CDP, Hawaii",34123,Hawaii,HI,Kaneohe,"Kaneohe, HI",https://honolulu.craigslist.org/?search_distance=5.6&postal=96744
1247,21757,4213208,"Chester city, Pennsylvania",34102,Pennsylvania,PA,Chester,"Chester, PA",https://philadelphia.craigslist.org/?search_distance=4.1&postal=19013
1248,4826,1260975,"Riviera Beach city, Florida",34093,Florida,FL,Riviera Beach,no result,
1249,4671,1248050,"Navarre CDP, Florida",34085,Florida,FL,Navarre,"Navarre, FL",https://pensacola.craigslist.org/?search_distance=9&postal=32566
1250,4406,1226375,"Golden Glades CDP, Florida",34062,Florida,FL,Golden Glades,no result,
1251,1428,505290,"Benton city, Arkansas",34034,Arkansas,AR,Benton,"Benton, AR",https://littlerock.craigslist.org/?search_distance=11.6&postal=72015
1252,2264,617946,"Dana Point city, California",34028,California,CA,Dana Point,"Dana Point, CA",https://orangecounty.craigslist.org/?search_distance=1.9&postal=92629
1253,552,178552,"Vestavia Hills city, Alabama",34003,Alabama,AL,Vestavia Hills,no result,
1254,10195,2165226,"Richmond city, Kentucky",33993,Kentucky,KY,Richmond,"Richmond, KY",https://lexington.craigslist.org/?search_distance=9&postal=40475
1255,3557,819150,"Dakota Ridge CDP, Colorado",33942,Colorado,CO,Dakota Ridge,no result,
1256,25013,4825452,"Farmers Branch city, Texas",33808,Texas,TX,Farmers Branch,no result,
1257,26902,5126875,"Fair Oaks CDP, Virginia",33789,Virginia,VA,Fair Oaks,no match,
1258,27683,5347560,"Mount Vernon city, Washington",33787,Washington,WA,Mount Vernon,"Mount Vernon, WA",https://skagit.craigslist.org/?search_distance=13.2&postal=98274
1259,10522,2236255,"Houma city, Louisiana",33784,Louisiana,LA,Houma,"Houma, LA",https://houma.craigslist.org/?search_distance=10.9&postal=70364
1260,6996,1756887,"Oswego village, Illinois",33759,Illinois,IL,Oswego,"Oswego, IL",https://chicago.craigslist.org/?search_distance=5.9&postal=60543
1261,24893,4819624,"Deer Park city, Texas",33748,Texas,TX,Deer Park,"Deer Park, TX",https://houston.craigslist.org/?search_distance=3.6&postal=77536
1262,7025,1758447,"Pekin city, Illinois",33747,Illinois,IL,Pekin,"Pekin, IL",https://peoria.craigslist.org/?search_distance=5.6&postal=61554
1263,11731,2606020,"Bay City city, Michigan",33736,Michigan,MI,Bay,no result,
1264,11609,2555990,"Randolph CDP, Massachusetts",33704,Massachusetts,MA,Randolph,"Randolph, MA",https://boston.craigslist.org/?search_distance=3.2&postal=02368
1265,4626,1243800,"Meadow Woods CDP, Florida",33688,Florida,FL,Meadow Woods,no result,
1266,2789,646870,"Menlo Park city, California",33661,California,CA,Menlo Park,"Menlo Park, CA",https://sfbay.craigslist.org/?search_distance=10.6&postal=94025
1267,17421,3643335,"Long Beach city, New York",33657,New York,NY,Long Beach,"Long Beach, NY",https://newyork.craigslist.org/?search_distance=2.3&postal=11561
1268,14725,3011397,"Butte-Silver Bow (balance), Montana",33645,Montana,MT,Butte-Silver Bow (balance),no result,
1269,2406,624722,"Foothill Farms CDP, California",33627,California,CA,Foothill Farms,no result,
1270,4223,1209415,"Buenaventura Lakes CDP, Florida",33598,Florida,FL,Buenaventura Lakes,no result,
1271,6944,1753481,"Northbrook village, Illinois",33591,Illinois,IL,Northbrook,"Northbrook, IL",https://chicago.craigslist.org/?search_distance=3.3&postal=60065
1272,25595,4850256,"Nacogdoches city, Texas",33589,Texas,TX,Nacogdoches,"Nacogdoches, TX",https://nacogdoches.craigslist.org/?search_distance=16.9&postal=75961
1273,26008,4868636,"Socorro city, Texas",33587,Texas,TX,Socorro,no match,
1274,7642,1828386,"Goshen city, Indiana",33583,Indiana,IN,Goshen,"Goshen, IN",https://southbend.craigslist.org/?search_distance=7.2&postal=46528
1275,11252,2453325,"Montgomery Village CDP, Maryland",33565,Maryland,MD,Montgomery Village,"Montgomery Village, MD",https://frederick.craigslist.org/?search_distance=2&postal=20886
1276,18608,3758860,"Salisbury city, North Carolina",33561,North Carolina,NC,Salisbury,"Salisbury, NC",https://winstonsalem.craigslist.org/?search_distance=12.1&postal=28146
1277,27907,5377105,"Wenatchee city, Washington",33544,Washington,WA,Wenatchee,"Wenatchee, WA",https://wenatchee.craigslist.org/?search_distance=15.2&postal=98807
1278,5199,1321380,"Dalton city, Georgia",33540,Georgia,GA,Dalton,"Dalton, GA",https://nwga.craigslist.org/?search_distance=8.7&postal=30722
1279,5323,1338964,"Hinesville city, Georgia",33540,Georgia,GA,Hinesville,"Hinesville, GA",https://savannah.craigslist.org/?search_distance=7.4&postal=31313
1280,3400,684592,"Westmont CDP, California",33532,California,CA,Westmont,no match,
1281,4355,1222275,"Ferry Pass CDP, Florida",33532,Florida,FL,Ferry Pass,no result,
1282,2420,625338,"Foster City city, California",33529,California,CA,Foster,no match,
1283,11983,2638640,"Holland city, Michigan",33488,Michigan,MI,Holland,"Holland, MI",https://holland.craigslist.org/?search_distance=7.2&postal=49422
1284,7408,1783245,"Woodridge village, Illinois",33447,Illinois,IL,Woodridge,"Woodridge, IL",https://chicago.craigslist.org/?search_distance=3.6&postal=60517
1285,15995,3422470,"Fair Lawn borough, New Jersey",33447,New Jersey,NJ,Fair Lawn borough,no result,
1286,5354,1343192,"Kennesaw city, Georgia",33433,Georgia,GA,Kennesaw,"Kennesaw, GA",https://atlanta.craigslist.org/?search_distance=7&postal=30144
1287,11304,2461400,"Pikesville CDP, Maryland",33426,Maryland,MD,Pikesville,"Pikesville, MD",https://baltimore.craigslist.org/?search_distance=2.8&postal=21208
1288,19503,3925914,"Fairborn city, Ohio",33344,Ohio,OH,Fairborn,"Fairborn, OH",https://dayton.craigslist.org/?search_distance=3.8&postal=45324
1289,11537,2535250,"Lexington CDP, Massachusetts",33339,Massachusetts,MA,Lexington,"Lexington, MA",https://boston.craigslist.org/?search_distance=3.3&postal=02420
1290,17333,3637044,"Huntington Station CDP, New York",33338,New York,NY,Huntington Station,"Huntington Station, NY",https://longisland.craigslist.org/?search_distance=2.9&postal=11746
1291,1226,458150,"Queen Creek town, Arizona",33298,Arizona,AZ,Queen Creek,"Queen Creek, AZ",https://phoenix.craigslist.org/?search_distance=13&postal=85142
1292,17001,3613552,"Central Islip CDP, New York",33253,New York,NY,Central Islip,"Central Islip, NY",https://longisland.craigslist.org/?search_distance=2.2&postal=11722
1293,4105,1050670,"Newark city, Delaware",33243,Delaware,DE,Newark,"Newark, DE",https://philadelphia.craigslist.org/?search_distance=10.8&postal=19713
1294,26184,4876816,"Waxahachie city, Texas",33240,Texas,TX,Waxahachie,"Waxahachie, TX",https://dallas.craigslist.org/?search_distance=12.5&postal=75168
1295,26558,4976680,"Tooele city, Utah",33236,Utah,UT,Tooele,"Tooele, UT",https://saltlakecity.craigslist.org/?search_distance=11.5&postal=84074
1296,21323,4145000,"McMinnville city, Oregon",33211,Oregon,OR,McMinnville,no match,
1297,2669,640886,"Lawndale city, California",33191,California,CA,Lawndale,"Lawndale, CA",https://losangeles.craigslist.org/?search_distance=1.5&postal=90260
1298,6423,1723256,"Elk Grove Village village, Illinois",33180,Illinois,IL,Elk Grove Village,"Elk Grove Village, IL",https://chicago.craigslist.org/?search_distance=3.2&postal=60009
1299,3588,824785,"Englewood city, Colorado",33155,Colorado,CO,Englewood,"Englewood, CO",https://denver.craigslist.org/?search_distance=6.4&postal=80110
1300,19153,3884780,"West Fargo city, North Dakota",33089,North Dakota,ND,West Fargo,"West Fargo, ND",https://fargo.craigslist.org/?search_distance=7.3&postal=58078
1301,3678,840377,"Ken Caryl CDP, Colorado",33087,Colorado,CO,Ken Caryl,no result,
1302,15321,3125055,"Kearney city, Nebraska",33082,Nebraska,NE,Kearney,"Kearney, NE",https://grandisland.craigslist.org/?search_distance=15.1&postal=68848
1303,28759,5548500,"Manitowoc city, Wisconsin",32939,Wisconsin,WI,Manitowoc,"Manitowoc, WI",https://sheboygan.craigslist.org/?search_distance=7.8&postal=54220
1304,12011,2641420,"Jackson city, Michigan",32875,Michigan,MI,Jackson,"Jackson, MI",https://jxn.craigslist.org/?search_distance=12.3&postal=49201
1305,1933,600296,"Adelanto city, California",32867,California,CA,Adelanto,"Adelanto, CA",https://inlandempire.craigslist.org/?search_distance=11.5&postal=92301
1306,24839,4816624,"Copperas Cove city, Texas",32844,Texas,TX,Copperas Cove,"Copperas Cove, TX",https://killeen.craigslist.org/?search_distance=11.4&postal=76522
1307,11507,2525172,"Franklin Town city, Massachusetts",32843,Massachusetts,MA,Franklin Town,no result,
1308,5224,1323900,"Douglasville city, Georgia",32768,Georgia,GA,Douglasville,"Douglasville, GA",https://atlanta.craigslist.org/?search_distance=9.9&postal=30133
1309,7145,1766703,"St. Charles city, Illinois",32730,Illinois,IL,St. Charles,no match,
1310,11877,2624290,"Eastpointe city, Michigan",32601,Michigan,MI,Eastpointe,"Eastpointe, MI",https://detroit.craigslist.org/?search_distance=2&postal=48021
1311,17739,3663418,"Rome city, New York",32589,New York,NY,Rome,"Rome, NY",https://utica.craigslist.org/?search_distance=7.1&postal=13442
1312,27894,5375775,"Walla Walla city, Washington",32585,Washington,WA,Walla Walla,"Walla Walla, WA",https://kpr.craigslist.org/?search_distance=12.6&postal=99362
1313,5,100820,"Alabaster city, Alabama",32567,Alabama,AL,Alabaster,"Alabaster, AL",https://bham.craigslist.org/?search_distance=4.9&postal=35007
1314,17855,3670420,"Spring Valley village, New York",32538,New York,NY,Spring Valley,"Spring Valley, NY",https://newjersey.craigslist.org/?search_distance=2.5&postal=10977
1315,24174,4716920,"Cookeville city, Tennessee",32536,Tennessee,TN,Cookeville,"Cookeville, TN",https://cookeville.craigslist.org/?search_distance=12.8&postal=38501
1316,27883,5373465,"University Place city, Washington",32528,Washington,WA,University Place,"University Place, WA",https://seattle.craigslist.org/?search_distance=2.1&postal=98467
1317,8039,1878326,"Valparaiso city, Indiana",32501,Indiana,IN,Valparaiso,"Valparaiso, IN",https://chicago.craigslist.org/?search_distance=8.1&postal=46385
1318,5941,1646540,"Lewiston city, Idaho",32482,Idaho,ID,Lewiston,"Lewiston, ID",https://lewiston.craigslist.org/?search_distance=11.9&postal=83501
1319,17194,3627309,"Franklin Square CDP, New York",32482,New York,NY,Franklin Square,"Franklin Square, NY",https://newyork.craigslist.org/?search_distance=1.4&postal=11010
1320,19969,3956966,"North Ridgeville city, Ohio",32443,Ohio,OH,North Ridgeville,"North Ridgeville, OH",https://cleveland.craigslist.org/?search_distance=4.3&postal=44039
1321,728,236400,"Juneau city and borough, Alaska",32434,Alaska,AK,Juneau,"Juneau, AK",https://juneau.craigslist.org/?search_distance=39.9&postal=99803
1322,5001,1276487,"West Little River CDP, Florida",32433,Florida,FL,West Little River,no result,
1323,20324,3983622,"Westlake city, Ohio",32387,Ohio,OH,Westlake,"Westlake, OH",https://cleveland.craigslist.org/?search_distance=2.9&postal=44145
1324,27761,5356625,"Pullman city, Washington",32382,Washington,WA,Pullman,"Pullman, WA",https://pullman.craigslist.org/?search_distance=21.6&postal=99164
1325,11356,2469925,"Salisbury city, Maryland",32368,Maryland,MD,Salisbury,"Salisbury, MD",https://easternshore.craigslist.org/?search_distance=9.2&postal=21804
1326,2667,640830,"La Verne city, California",32320,California,CA,La Verne,"La Verne, CA",https://inlandempire.craigslist.org/?search_distance=6.9&postal=91750
1327,19815,3948244,"Massillon city, Ohio",32320,Ohio,OH,Massillon,"Massillon, OH",https://akroncanton.craigslist.org/?search_distance=10.4&postal=44647
1328,26543,4972280,"Springville city, Utah",32319,Utah,UT,Springville,"Springville, UT",https://provo.craigslist.org/?search_distance=3.4&postal=84663
1329,19814,3948188,"Mason city, Ohio",32317,Ohio,OH,Mason,"Mason, OH",https://cincinnati.craigslist.org/?search_distance=4.7&postal=45040
1330,12396,2701486,"Andover city, Minnesota",32257,Minnesota,MN,Andover,"Andover, MN",https://minneapolis.craigslist.org/?search_distance=5.9&postal=55304
1331,26446,4949710,"Midvale city, Utah",32249,Utah,UT,Midvale,"Midvale, UT",https://saltlakecity.craigslist.org/?search_distance=2.6&postal=84047
1332,4327,1219206,"East Lake CDP, Florida",32248,Florida,FL,East Lake,no result,
1333,10798,2302795,"Bangor city, Maine",32237,Maine,ME,Bangor,"Bangor, ME",https://maine.craigslist.org/?search_distance=6.8&postal=04401
1334,4263,1212925,"Clermont city, Florida",32217,Florida,FL,Clermont,"Clermont, FL",https://orlando.craigslist.org/?search_distance=17&postal=34712
1335,11039,2418750,"College Park city, Maryland",32186,Maryland,MD,College Park,"College Park, MD",https://washingtondc.craigslist.org/?search_distance=2.3&postal=20740
1336,21627,4206064,"Bethel Park municipality, Pennsylvania",32179,Pennsylvania,PA,Bethel Park,"Bethel Park, PA",https://pittsburgh.craigslist.org/?search_distance=2.3&postal=15102
1337,9976,2130700,"Georgetown city, Kentucky",32142,Kentucky,KY,Georgetown,"Georgetown, KY",https://lexington.craigslist.org/?search_distance=8.6&postal=40324
1338,29014,5578600,"Sun Prairie city, Wisconsin",32112,Wisconsin,WI,Sun Prairie,"Sun Prairie, WI",https://madison.craigslist.org/?search_distance=7.1&postal=53590
1339,29229,5645050,"Laramie city, Wyoming",32104,Wyoming,WY,Laramie,"Laramie, WY",https://fortcollins.craigslist.org/?search_distance=27.6&postal=82073
1340,11085,2425575,"Eldersburg CDP, Maryland",32064,Maryland,MD,Eldersburg,no result,
1341,27140,5161832,"Petersburg city, Virginia",32037,Virginia,VA,Petersburg,no match,
1342,19965,3956882,"North Olmsted city, Ohio",32007,Ohio,OH,North Olmsted,"North Olmsted, OH",https://cleveland.craigslist.org/?search_distance=2.9&postal=44070
1343,26386,4934970,"Herriman city, Utah",31970,Utah,UT,Herriman,"Herriman, UT",https://saltlakecity.craigslist.org/?search_distance=6.4&postal=84096
1344,16997,3613376,"Centereach CDP, New York",31953,New York,NY,Centereach,"Centereach, NY",https://longisland.craigslist.org/?search_distance=2.8&postal=11720
1345,13406,2829180,"Greenville city, Mississippi",31934,Mississippi,MS,Greenville,"Greenville, MS",https://monroe.craigslist.org/?search_distance=11.7&postal=38703
1346,4386,1224925,"Fruit Cove CDP, Florida",31873,Florida,FL,Fruit Cove,no result,
1347,680,224230,"Fairbanks city, Alaska",31853,Alaska,AK,Fairbanks,"Fairbanks, AK",https://fairbanks.craigslist.org/?search_distance=73.9&postal=99709
1348,18344,3732260,"Holly Springs town, North Carolina",31827,North Carolina,NC,Holly Springs,"Holly Springs, NC",https://raleigh.craigslist.org/?search_distance=7&postal=27540
1349,16019,3425770,"Garfield city, New Jersey",31808,New Jersey,NJ,Garfield,"Garfield, NJ",https://newjersey.craigslist.org/?search_distance=1.3&postal=07026
1350,6901,1751349,"Mundelein village, Illinois",31786,Illinois,IL,Mundelein,"Mundelein, IL",https://racine.craigslist.org/?search_distance=4.2&postal=60060
1351,29196,5631855,"Gillette city, Wyoming",31783,Wyoming,WY,Gillette,"Gillette, WY",https://rapidcity.craigslist.org/?search_distance=38&postal=82718
1352,6354,1718563,"Danville city, Illinois",31765,Illinois,IL,Danville,"Danville, IL",https://chambana.craigslist.org/?search_distance=7.6&postal=61832
1353,11295,2460275,"Parkville CDP, Maryland",31762,Maryland,MD,Parkville,"Parkville, MD",https://baltimore.craigslist.org/?search_distance=2.8&postal=21234
1354,10025,2137918,"Hopkinsville city, Kentucky",31741,Kentucky,KY,Hopkinsville,"Hopkinsville, KY",https://clarksville.craigslist.org/?search_distance=9.1&postal=42241
1355,29076,5585350,"West Bend city, Wisconsin",31656,Wisconsin,WI,West Bend,"West Bend, WI",https://milwaukee.craigslist.org/?search_distance=5.5&postal=53095
1356,3975,949880,"Naugatuck borough, Connecticut",31649,Connecticut,CT,Naugatuck borough,no result,
1357,9957,2127982,"Florence city, Kentucky",31603,Kentucky,KY,Florence,"Florence, KY",https://cincinnati.craigslist.org/?search_distance=7.2&postal=41042
1358,17906,3676089,"Uniondale CDP, New York",31597,New York,NY,Uniondale,"Uniondale, NY",https://newyork.craigslist.org/?search_distance=1.7&postal=11553
1359,19287,3907972,"Bowling Green city, Ohio",31529,Ohio,OH,Bowling Green,"Bowling Green, OH",https://toledo.craigslist.org/?search_distance=5.7&postal=43403
1360,4300,1216335,"Dania Beach city, Florida",31526,Florida,FL,Dania Beach,no result,
1361,4344,1221150,"Estero village, Florida",31510,Florida,FL,Estero,"Estero, FL",https://fortmyers.craigslist.org/?search_distance=3.5&postal=33928
1362,1258,463470,"San Luis city, Arizona",31509,Arizona,AZ,San Luis,"San Luis, AZ",https://yuma.craigslist.org/?search_distance=5&postal=85349
1363,10593,2248785,"Marrero CDP, Louisiana",31425,Louisiana,LA,Marrero,"Marrero, LA",https://neworleans.craigslist.org/?search_distance=6.1&postal=70073
1364,2359,622300,"El Paso de Robles (Paso Robles) city, California",31409,California,CA,El Paso de Robles (Paso Robles),no result,
1365,24360,4750780,"Mount Juliet city, Tennessee",31397,Tennessee,TN,Mount Juliet,"Mount Juliet, TN",https://nashville.craigslist.org/?search_distance=8.9&postal=37122
1366,2431,626067,"French Valley CDP, California",31353,California,CA,French Valley,no result,
1367,7794,1848798,"Michigan City city, Indiana",31352,Indiana,IN,Michigan,"Michigan City, IN",https://southbend.craigslist.org/?search_distance=7.7&postal=46361
1368,10955,2405825,"Bel Air North CDP, Maryland",31263,Maryland,MD,Bel Air North,no result,
1369,2614,639220,"Laguna Hills city, California",31235,California,CA,Laguna Hills,"Laguna Hills, CA",https://orangecounty.craigslist.org/?search_distance=4.7&postal=92654
1370,6500,1728326,"Galesburg city, Illinois",31215,Illinois,IL,Galesburg,"Galesburg, IL",https://miami.craigslist.org/?search_distance=3.6&postal=33141
1371,3897,884440,"Wheat Ridge city, Colorado",31162,Colorado,CO,Wheat Ridge,"Wheat Ridge, CO",https://denver.craigslist.org/?search_distance=2.3&postal=80034
1372,2386,623462,"Fallbrook CDP, California",31121,California,CA,Fallbrook,"Fallbrook, CA",https://orangecounty.craigslist.org/?search_distance=9&postal=92028
1373,5510,1363952,"Redan CDP, Georgia",31111,Georgia,GA,Redan,"Redan, GA",https://atlanta.craigslist.org/?search_distance=3.1&postal=30074
1374,27456,5317635,"Des Moines city, Washington",31080,Washington,WA,Des Moines,no match,
1375,4638,1245100,"Miami Lakes town, Florida",31032,Florida,FL,Miami Lakes,no result,
1376,27600,5337900,"Lake Stevens city, Washington",31022,Washington,WA,Lake Stevens,"Lake Stevens, WA",https://skagit.craigslist.org/?search_distance=7.5&postal=98258
1377,3165,670280,"Saratoga city, California",31013,California,CA,Saratoga,"Saratoga, CA",https://sfbay.craigslist.org/?search_distance=4.9&postal=95070
1378,7907,1860246,"Plainfield town, Indiana",31012,Indiana,IN,Plainfield,"Plainfield, IN",https://indianapolis.craigslist.org/?search_distance=4.4&postal=46168
1379,4561,1238813,"Lakeside CDP, Florida",30983,Florida,FL,Lakeside,no match,
1380,20983,4066800,"Shawnee city, Oklahoma",30974,Oklahoma,OK,Shawnee,"Shawnee, OK",https://oklahomacity.craigslist.org/?search_distance=11.6&postal=74802
1381,6563,1732018,"Gurnee village, Illinois",30971,Illinois,IL,Gurnee,"Gurnee, IL",https://racine.craigslist.org/?search_distance=4.5&postal=60031
1382,16401,3501780,"Alamogordo city, New Mexico",30963,New Mexico,NM,Alamogordo,"Alamogordo, NM",https://lascruces.craigslist.org/?search_distance=20.2&postal=88310
1383,3796,862220,"Pueblo West CDP, Colorado",30901,Colorado,CO,Pueblo West,no result,
1384,15774,3318820,"Dover city, New Hampshire",30901,New Hampshire,NH,Dover,"Dover, NH",https://nh.craigslist.org/?search_distance=4.1&postal=03821
1385,5994,1664810,"Post Falls city, Idaho",30886,Idaho,ID,Post Falls,"Post Falls, ID",https://spokane.craigslist.org/?search_distance=9.8&postal=83854
1386,12476,2707948,"Brooklyn Center city, Minnesota",30885,Minnesota,MN,Brooklyn Center,no result,
1387,2460,630378,"Goleta city, California",30847,California,CA,Goleta,"Goleta, CA",https://santabarbara.craigslist.org/?search_distance=40.5&postal=93117
1388,2008,603820,"Banning city, California",30824,California,CA,Banning,"Banning, CA",https://palmsprings.craigslist.org/?search_distance=7.8&postal=92220
1389,26392,4936070,"Holladay city, Utah",30793,Utah,UT,Holladay,no match,
1390,18445,3741960,"Matthews town, North Carolina",30760,North Carolina,NC,Matthews,"Matthews, NC",https://charlotte.craigslist.org/?search_distance=14.4&postal=28105
1391,23538,4549075,"Myrtle Beach city, South Carolina",30760,South Carolina,SC,Myrtle Beach,"Myrtle Beach, SC",https://myrtlebeach.craigslist.org/?search_distance=13.7&postal=29575
1392,17584,3653682,"North Tonawanda city, New York",30752,New York,NY,North Tonawanda,"North Tonawanda, NY",https://buffalo.craigslist.org/?search_distance=3.8&postal=14120
1393,16119,3441310,"Long Branch city, New Jersey",30751,New Jersey,NJ,Long Branch,"Long Branch, NJ",https://jerseyshore.craigslist.org/?search_distance=1.7&postal=07740
1394,16242,3460900,"Princeton, New Jersey",30722,New Jersey,NJ,Princeton,"Princeton Junction, NJ",https://cnj.craigslist.org/?search_distance=2.9&postal=08550
1395,3142,668294,"San Pablo city, California",30720,California,CA,San Pablo,"San Pablo, CA",https://sfbay.craigslist.org/?search_distance=2.6&postal=94806
1396,17345,3638077,"Ithaca city, New York",30720,New York,NY,Ithaca,"Ithaca, NY",https://ithaca.craigslist.org/?search_distance=8.3&postal=14851
1397,7646,1828800,"Granger CDP, Indiana",30717,Indiana,IN,Granger,"Granger, IN",https://southbend.craigslist.org/?search_distance=7.1&postal=46530
1398,17600,3654441,"Oceanside CDP, New York",30710,New York,NY,Oceanside,"Oceanside, NY",https://newyork.craigslist.org/?search_distance=1.9&postal=11572
1399,2726,644112,"Los Gatos town, California",30709,California,CA,Los Gatos,"Los Gatos, CA",https://sfbay.craigslist.org/?search_distance=7.6&postal=95032
1400,5719,1522700,"Kahului CDP, Hawaii",30706,Hawaii,HI,Kahului,"Kahului, HI",https://honolulu.craigslist.org/?search_distance=10.2&postal=96732
1401,2384,623294,"Fair Oaks CDP, California",30704,California,CA,Fair Oaks,"Fair Oaks, CA",https://sacramento.craigslist.org/?search_distance=2.9&postal=95628
1402,26316,4913850,"Clearfield city, Utah",30683,Utah,UT,Clearfield,"Clearfield, UT",https://ogden.craigslist.org/?search_distance=14.3&postal=84015
1403,6063,1700685,"Algonquin village, Illinois",30664,Illinois,IL,Algonquin,"Algonquin, IL",https://racine.craigslist.org/?search_distance=3.9&postal=60102
1404,5575,1373256,"Statesboro city, Georgia",30649,Georgia,GA,Statesboro,"Statesboro, GA",https://statesboro.craigslist.org/?search_distance=11.5&postal=30459
1405,3979,952210,"Newington CDP, Connecticut",30603,Connecticut,CT,Newington,"Newington, CT",https://hartford.craigslist.org/?search_distance=2.6&postal=06111
1406,14202,2942032,"Liberty city, Missouri",30602,Missouri,MO,Liberty,"Liberty, MO",https://kansascity.craigslist.org/?search_distance=6.8&postal=64069
1407,28212,5462140,"Parkersburg city, West Virginia",30596,West Virginia,WV,Parkersburg,"Parkersburg, WV",https://parkersburg.craigslist.org/?search_distance=7.1&postal=26104
1408,16364,3479040,"Westfield town, New Jersey",30591,New Jersey,NJ,Westfield,"Westfield, NJ",https://newyork.craigslist.org/?search_distance=1.9&postal=07090
1409,1841,563800,"Sherwood city, Arkansas",30590,Arkansas,AR,Sherwood,"Sherwood, AR",https://littlerock.craigslist.org/?search_distance=6.5&postal=72120
1410,27223,5174592,"Springfield CDP, Virginia",30556,Virginia,VA,Springfield,"Springfield, VA",https://washingtondc.craigslist.org/?search_distance=5.2&postal=22161
1411,10677,2262385,"Prairieville CDP, Louisiana",30536,Louisiana,LA,Prairieville,"Prairieville, LA",https://batonrouge.craigslist.org/?search_distance=4.6&postal=70769
1412,27830,5366255,"Spanaway CDP, Washington",30528,Washington,WA,Spanaway,"Spanaway, WA",https://seattle.craigslist.org/?search_distance=4.6&postal=98387
1413,2721,643280,"Los Altos city, California",30527,California,CA,Los Altos,"Los Altos, CA",https://sfbay.craigslist.org/?search_distance=5.8&postal=94024
1414,4996,1276075,"Westchester CDP, Florida",30516,Florida,FL,Westchester,no match,
1415,17698,3659641,"Poughkeepsie city, New York",30505,New York,NY,Poughkeepsie,"Poughkeepsie, NY",https://hudsonvalley.craigslist.org/?search_distance=5.7&postal=12601
1416,5362,1344340,"LaGrange city, Georgia",30442,Georgia,GA,LaGrange,no match,
1417,3235,673696,"Spring Valley CDP (San Diego County), California",30439,California,CA,Spring Valley,"Spring Valley, CA",https://sandiego.craigslist.org/?search_distance=5&postal=91978
1418,11569,2544140,"Needham CDP, Massachusetts",30429,Massachusetts,MA,Needham,"Needham, MA",https://boston.craigslist.org/?search_distance=3.3&postal=02494
1419,27218,5174100,"South Riding CDP, Virginia",30426,Virginia,VA,South Riding,no result,
1420,2098,609066,"Burlingame city, California",30401,California,CA,Burlingame,"Burlingame, CA",https://sfbay.craigslist.org/?search_distance=4.8&postal=94010
1421,16902,3604935,"Bay Shore CDP, New York",30392,New York,NY,Bay Shore,"Bay Shore, NY",https://longisland.craigslist.org/?search_distance=4.3&postal=11706
1422,13696,2903160,"Ballwin city, Missouri",30388,Missouri,MO,Ballwin,"Ballwin, MO",https://stlouis.craigslist.org/?search_distance=5.3&postal=63011
1423,27231,5175376,"Sterling CDP, Virginia",30378,Virginia,VA,Sterling,"Sterling, VA",https://washingtondc.craigslist.org/?search_distance=7.6&postal=20163
1424,14827,3035600,"Helena city, Montana",30345,Montana,MT,Helena,"Helena, MT",https://helena.craigslist.org/?search_distance=21.5&postal=59623
1425,3157,670042,"Santa Paula city, California",30344,California,CA,Santa Paula,"Santa Paula, CA",https://ventura.craigslist.org/?search_distance=12.6&postal=93060
1426,26412,4940360,"Kaysville city, Utah",30328,Utah,UT,Kaysville,"Kaysville, UT",https://ogden.craigslist.org/?search_distance=4.5&postal=84037
1427,19971,3957008,"North Royalton city, Ohio",30325,Ohio,OH,North Royalton,"North Royalton, OH",https://cleveland.craigslist.org/?search_distance=3.6&postal=44133
1428,4309,1216875,"DeLand city, Florida",30315,Florida,FL,DeLand,no match,
1429,6283,1714026,"Chicago Heights city, Illinois",30292,Illinois,IL,Chicago Heights,"Chicago Heights, IL",https://chicago.craigslist.org/?search_distance=3.8&postal=60411
1430,10629,2254035,"New Iberia city, Louisiana",30292,Louisiana,LA,New Iberia,"New Iberia, LA",https://lafayette.craigslist.org/?search_distance=9.7&postal=70560
1431,23305,4500550,"Aiken city, South Carolina",30277,South Carolina,SC,Aiken,"Aiken, SC",https://augusta.craigslist.org/?search_distance=14.3&postal=29805
1432,26304,4911320,"Cedar City city, Utah",30232,Utah,UT,Cedar,"Cedar City, UT",https://stgeorge.craigslist.org/?search_distance=30.4&postal=84721
1433,15830,3365140,"Rochester city, New Hampshire",30212,New Hampshire,NH,Rochester,"Rochester, NH",https://nh.craigslist.org/?search_distance=10.8&postal=03839
1434,24309,4741520,"Lebanon city, Tennessee",30212,Tennessee,TN,Lebanon,"Lebanon, TN",https://nashville.craigslist.org/?search_distance=10.5&postal=37087
1435,11003,2413325,"Carney CDP, Maryland",30178,Maryland,MD,Carney,no match,
1436,12076,2650560,"Madison Heights city, Michigan",30173,Michigan,MI,Madison Heights,"Madison Heights, MI",https://detroit.craigslist.org/?search_distance=2.3&postal=48071
1437,1869,568810,"Texarkana city, Arkansas",30120,Arkansas,AR,Texarkana,"Texarkana, AR",https://texarkana.craigslist.org/?search_distance=10.4&postal=71854
1438,11248,2452562,"Milford Mill CDP, Maryland",30104,Maryland,MD,Milford Mill,no result,
