,Unnamed: 0,Unnamed: 0.1,p_GEO.id2,p_GEO.display-label,p_HC01_VC03,county_fips,SNAPSPTH16,FMRKTPTH16,PCT_FMRKT_SNAP16,PCT_FMRKT_WIC16,PCT_FMRKT_WICCASH16,PCT_FMRKT_SFMNP16,QUA_FMRKT_SNAP16,QUA_FMRKT_WIC16,QUA_FMRKT_WICCASH16,QUA_FMRKT_SFMNP16
1872,1872,4745,1254387,"Palm River-Clair Mel CDP, Florida",23484,[50003],1.1029445629999999,0.138155895,0.6,0.2,0.2,0.2,0.082893537,0.027631179000000002,0.027631179000000002,0.027631179000000002
1873,1873,12238,2669420,"Romulus city, Michigan",23479,[10003],0.752560951,0.028725985,0.5625,0.0625,0.0,0.0,0.0161583665625,0.0017953740625,0.0,0.0
1874,1874,13079,2755726,"Rosemount city, Minnesota",23474,[12119],0.547732723,0.032259105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,1875,23751,4607580,"Brookings city, South Dakota",23471,[1027],0.982063445,0.14823599199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,1876,25504,4846776,"Marshall city, Texas",23449,[47069],0.976344932,0.0,,,,,,,,
1877,1877,13317,2808300,"Brandon city, Mississippi",23421,[5149],1.005320465,0.0,,,,,,,,
1878,1878,17367,3639727,"Kingston city, New York",23419,[39079],1.333128237,0.0,,,,,,,,
1879,1879,7117,1765338,"Rolling Meadows city, Illinois",23418,[27123],0.6171595,0.024045175,0.07692307692000001,0.2307692308,0.2307692308,0.1538461538,0.0018496288460798612,0.0055488865392013895,0.0055488865392013895,0.0036992576911979145
1880,1880,4197,1206875,"Bloomingdale CDP, Florida",23395,[51029],1.0949475990000002,0.058657907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,1881,6880,1750647,"Morton Grove village, Illinois",23391,[27137],0.773827383,0.055005501,0.4545454545,0.09090909091,0.0,0.09090909091,0.025002500452045204,0.005000500090959096,0.0,0.005000500090959096
1882,1882,3901,885485,"Windsor town, Colorado",23386,[31147],0.7444168729999999,0.0,,,,,,,,
1883,1883,4990,1275725,"Wekiwa Springs CDP, Florida",23359,[51009],1.0089674290000001,0.031612557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,1884,5039,1278800,"Wright CDP, Florida",23348,[51001],1.406299005,0.09105533099999999,0.33333333330000003,0.0,0.0,0.33333333330000003,0.03035177699696482,0.0,0.0,0.03035177699696482
1885,1885,24901,4819900,"Denison city, Texas",23342,[45015],0.652369076,0.018966515,0.0,0.5,0.5,0.5,0.0,0.0094832575,0.0094832575,0.0094832575
1886,1886,13711,2904384,"Belton city, Missouri",23299,[15009],0.72809468,0.06046461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,1887,11152,2434775,"Greenbelt city, Maryland",23289,[19043],0.900132651,0.34110289899999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,1888,4995,1276062,"Westchase CDP, Florida",23287,[49027],0.820597658,0.0,,,,,,,,
1889,1889,27259,5179950,"Tysons CDP, Virginia",23236,[55123],0.678804007,0.129811125,0.5,0.75,0.0,0.75,0.0649055625,0.09735834374999999,0.0,0.09735834374999999
1890,1890,2613,639178,"Laguna Beach city, California",23224,[36027],0.567397803,0.047542559000000005,0.28571428569999996,0.3571428571,0.14285714289999998,0.14285714289999998,0.013583588285035106,0.01697948535510532,0.006791794144894681,0.006791794144894681
1891,1891,15796,3339300,"Keene city, New Hampshire",23204,[48427],1.673892476,0.0,,,,,,,,
1892,1892,21160,4105950,"Bethany CDP, Oregon",23177,[1121],1.189094041,0.012483926999999999,1.0,0.0,1.0,1.0,0.012483926999999999,0.0,0.012483926999999999,0.012483926999999999
1893,1893,4287,1215475,"Crestview city, Florida",23159,[48497],0.646445841,0.0,,,,,,,,
1894,1894,23442,4530895,"Greenwood city, South Carolina",23148,[5063],0.8093880040000001,0.0,,,,,,,,
1895,1895,1886,571480,"Van Buren city, Arkansas",23135,[29069],1.203536925,0.032749304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,1896,27288,5184976,"West Springfield CDP, Virginia",23106,[55103],0.653276875,0.114442664,1.0,0.5,0.5,1.0,0.114442664,0.057221332,0.057221332,0.114442664
1897,1897,6380,1720292,"Dolton village, Illinois",23091,[27121],0.716505264,0.18101185600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,1898,14631,2978154,"Webster Groves city, Missouri",23069,[13295],0.956119163,0.029456816,1.0,0.0,0.0,0.0,0.029456816,0.0,0.0,0.0
1899,1899,20179,3972928,"Solon city, Ohio",23068,[17089],0.48193111,0.018807068,0.6,0.0,0.0,0.0,0.0112842408,0.0,0.0,0.0
1900,1900,4931,1271567,"The Crossings CDP, Florida",23062,[48489],1.001069846,0.0,,,,,,,,
1901,1901,10938,2402275,"Arnold CDP, Maryland",23041,[18167],0.820740411,0.009265179,0.0,1.0,1.0,1.0,0.0,0.009265179,0.009265179,0.009265179
1902,1902,27302,5187410,"Woodlawn CDP (Fairfax County), Virginia",23041,[55033],0.574146982,0.044738726,0.5,0.5,0.5,0.5,0.022369363,0.022369363,0.022369363,0.022369363
1903,1903,6757,1743939,"Lisle village, Illinois",23024,[27137],0.773827383,0.055005501,0.4545454545,0.09090909091,0.0,0.09090909091,0.025002500452045204,0.005000500090959096,0.0,0.005000500090959096
1904,1904,7834,1851912,"Munster town, Indiana",23005,[24043],0.6903228379999999,0.026614856,0.0,0.25,0.0,0.25,0.0,0.006653714,0.0,0.006653714
1905,1905,6790,1745726,"Machesney Park village, Illinois",23002,[27065],0.5527479470000001,0.063171194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,1906,4477,1232967,"Hunters Creek CDP, Florida",22999,[49055],0.74019245,0.370096225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,1907,20591,4021900,"Duncan city, Oklahoma",22998,[21095],1.3833676869999998,0.0,,,,,,,,
1908,1908,12163,2660340,"Okemos CDP, Michigan",22989,[8085],0.548576113,0.024113236,1.0,0.0,0.0,0.0,0.024113236,0.0,0.0,0.0
1909,1909,951,402430,"Anthem CDP, Arizona",22980,[20091],0.43473847,0.013688058999999999,0.25,0.0,0.0,0.5,0.0034220147499999997,0.0,0.0,0.0068440294999999995
1910,1910,6409,1722164,"East Peoria city, Illinois",22962,[27007],0.764542576,0.043378302,0.5,1.0,0.5,0.5,0.021689151,0.043378302,0.021689151,0.021689151
1911,1911,13622,2876720,"Vicksburg city, Mississippi",22961,[6013],0.45993385200000003,0.022023967000000002,0.72,0.76,0.04,0.24,0.01585725624,0.01673821492,0.0008809586800000001,0.00528575208
1912,1912,409,158848,"Pelham city, Alabama",22941,[29189],0.636569959,0.017024156999999998,0.058823529410000006,0.0,0.0,0.0,0.0010014209999699574,0.0,0.0,0.0
1913,1913,10796,2302060,"Auburn city, Maine",22941,[19121],0.8360676429999999,0.063099445,1.0,1.0,0.0,1.0,0.063099445,0.063099445,0.0,0.063099445
1914,1914,7680,1833466,"Highland town, Indiana",22938,[23021],1.7811553759999998,0.059371846,1.0,1.0,1.0,0.0,0.059371846,0.059371846,0.059371846,0.0
1915,1915,27814,5364380,"Silver Firs CDP, Washington",22937,[72065],,,,,,,,,,
1916,1916,25282,4839040,"Kerrville city, Texas",22931,[45067],1.347475257,0.031519889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,1917,17053,3618146,"Copiague CDP, New York",22926,[39153],0.7739527420000001,0.029613177999999997,0.4375,0.0625,0.0625,0.1875,0.012955765374999999,0.0018508236249999998,0.0018508236249999998,0.005552470875
1918,1918,7123,1765806,"Roselle village, Illinois",22925,[26147],1.010420648,0.018798524,0.33333333330000003,0.33333333330000003,0.0,0.33333333330000003,0.00626617466604005,0.00626617466604005,0.0,0.00626617466604005
1919,1919,19813,3948160,"Marysville city, Ohio",22924,[17177],0.97353732,0.065754866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,1920,23654,4571395,"Taylors CDP, South Carolina",22919,[5049],0.7836344140000001,0.0,,,,,,,,
1921,1921,12561,2714158,"Crystal city, Minnesota",22910,[12105],0.817134505,0.007505828000000001,0.2,0.0,0.0,0.0,0.0015011656000000003,0.0,0.0,0.0
1922,1922,10395,2214135,"Chalmette CDP, Louisiana",22907,[42079],0.898963176,0.009482178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,1923,21361,4152100,"Newberg city, Oregon",22898,[2164],5.441741357000001,0.0,,,,,,,,
1924,1924,11199,2445325,"Landover CDP, Maryland",22852,[19023],1.0704707820000001,0.0,,,,,,,,
1925,1925,20290,3980304,"Wadsworth city, Ohio",22843,[17099],0.838289257,0.072305273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,1926,15158,3110110,"Columbus city, Nebraska",22834,[41019],1.157908972,0.064541708,0.4285714286,0.7142857143000001,0.28571428569999996,0.4285714286,0.027660732001844053,0.04610122000092203,0.018440487999077975,0.027660732001844053
1927,1927,4501,1235050,"Jacksonville Beach city, Florida",22833,[49035],0.49493737,0.00980957,0.6363636364,0.09090909091,0.0,0.09090909091,0.0062424536367203486,0.0008917790909180088,0.0,0.0008917790909180088
1928,1928,4432,1228400,"Haines City city, Florida",22826,[49003],0.461054969,0.0,,,,,,,,
1929,1929,17126,3622733,"East Patchogue CDP, New York",22796,[39155],0.945538627,0.01981915,0.25,0.0,0.0,0.0,0.0049547875,0.0,0.0,0.0
1930,1930,17368,3639853,"Kiryas Joel village, New York",22794,[39069],0.5911662870000001,0.0,,,,,,,,
1931,1931,21498,4182800,"Wilsonville city, Oregon",22789,[1121],1.189094041,0.012483926999999999,1.0,0.0,1.0,1.0,0.012483926999999999,0.0,0.012483926999999999,0.012483926999999999
1932,1932,24638,4807552,"Benbrook city, Texas",22782,[45007],1.117928056,0.025436361,0.2,0.2,0.2,0.2,0.0050872722,0.0050872722,0.0050872722,0.0050872722
1933,1933,4211,1208300,"Brent CDP, Florida",22761,[51019],0.462844194,0.025654182,0.5,0.0,0.0,0.0,0.012827091,0.0,0.0,0.0
1934,1934,2802,647486,"Millbrae city, California",22738,[35055],0.9425878320000001,0.120973839,0.25,0.25,0.0,0.25,0.03024345975,0.03024345975,0.0,0.03024345975
1935,1935,10190,2163912,"Radcliff city, Kentucky",22718,[5039],1.338867318,0.0,,,,,,,,
1936,1936,22757,4262416,"Pottstown borough, Pennsylvania",22715,[37183],0.603033461,0.013374206999999999,0.28571428569999996,0.28571428569999996,0.07142857142999999,0.4285714286,0.003821201999808939,0.003821201999808939,0.0009553005000191058,0.00573180300038212
1937,1937,5297,1335324,"Griffin city, Georgia",22710,[25027],0.742343622,0.073207425,0.4,0.55,0.1333333333,0.5833333333,0.029282970000000005,0.040264083750000006,0.009760989997559753,0.042704331247559756
1938,1938,17208,3628178,"Garden City village, New York",22699,[39043],0.736726714,0.013314338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,1939,3419,685614,"Willowbrook CDP, California",22654,[36027],0.567397803,0.047542559000000005,0.28571428569999996,0.3571428571,0.14285714289999998,0.14285714289999998,0.013583588285035106,0.01697948535510532,0.006791794144894681,0.006791794144894681
1940,1940,2228,616224,"Corcoran city, California",22650,[34025],0.539003738,0.015978372,0.1,0.3,0.5,0.4,0.0015978372000000002,0.0047935116000000005,0.007989186,0.006391348800000001
1941,1941,20354,3985484,"Willoughby city, Ohio",22646,[17159],0.7532956690000001,0.12554927800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,1942,11716,2604105,"Auburn Hills city, Michigan",22644,[9001],0.48622592299999995,0.032832827,0.06451612903,0.16129032259999998,0.03225806452,0.1290322581,0.002118246903151668,0.00529561725869999,0.001059123451739998,0.004236493807616649
1943,1943,25218,4835624,"Hutto city, Texas",22644,[42129],0.701676898,0.028132719,0.0,0.1,0.0,0.1,0.0,0.0028132719000000003,0.0,0.0028132719000000003
1944,1944,19797,3947306,"Maple Heights city, Ohio",22630,[17197],0.502516935,0.011602123,0.25,0.0,0.0,0.0,0.00290053075,0.0,0.0,0.0
1945,1945,20007,3959234,"Oxford city, Ohio",22624,[17149],1.2068965520000001,0.0,,,,,,,,
1946,1946,12735,2727530,"Hastings city, Minnesota",22620,[12121],1.265394042,0.068502535,0.0,0.33333333330000003,0.33333333330000003,0.33333333330000003,0.0,0.02283417833104992,0.02283417833104992,0.02283417833104992
1947,1947,26354,4924740,"Farmington city, Utah",22616,[17049],0.8457899529999999,0.0,,,,,,,,
1948,1948,25535,4848096,"Midlothian city, Texas",22615,[46079],0.46479200600000004,0.0,,,,,,,,
1949,1949,11681,2580545,"Winchester CDP, Massachusetts",22579,[18143],0.927096502,0.04214075,0.0,1.0,0.0,1.0,0.0,0.04214075,0.0,0.04214075
1950,1950,4685,1249260,"Northdale CDP, Florida",22558,[51059],0.330800514,0.020199323,0.17391304349999998,0.04347826086999999,0.0,0.0,0.00351292573956955,0.000878231434791391,0.0,0.0
1951,1951,19215,3903352,"Avon city, Ohio",22538,[17201],0.9062882240000001,0.031482511,0.11111111109999999,0.0,0.0,0.0,0.0034980567774279716,0.0,0.0,0.0
1952,1952,27713,5350360,"Oak Harbor city, Washington",22527,[72133],,,,,,,,,,
1953,1953,12645,2720618,"Farmington city, Minnesota",22502,[12117],0.6670633189999999,0.006586473000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,1954,2468,630693,"Granite Bay CDP, California",22479,[36053],0.690462505,0.11215634599999999,0.0,0.125,0.0,0.125,0.0,0.014019543249999999,0.0,0.014019543249999999
1955,1955,5496,1362104,"Pooler city, Georgia",22477,[26115],0.65009919,0.033510267999999996,0.8,0.8,0.2,0.8,0.0268082144,0.0268082144,0.0067020536,0.0268082144
1956,1956,4499,1234400,"Ives Estates CDP, Florida",22460,[49021],0.402173405,0.040050464,0.5,0.0,0.0,0.0,0.020025232,0.0,0.0,0.0
1957,1957,6167,1706704,"Blue Island city, Illinois",22446,[27005],0.770735756,0.059287365999999994,0.0,0.5,0.0,0.5,0.0,0.029643682999999997,0.0,0.029643682999999997
1958,1958,12961,2745430,"New Brighton city, Minnesota",22440,[12061],0.7901004859999999,0.019793749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,1959,22567,4253368,"New Castle city, Pennsylvania",22434,[37197],1.014689687,0.079931792,0.0,0.0,0.0,0.33333333330000003,0.0,0.0,0.0,0.026643930664002276
1960,1960,15773,3317860,"Derry CDP, New Hampshire",22378,[48421],0.9778357240000001,0.0,,,,,,,,
1961,1961,2056,607064,"Bloomington CDP, California",22377,[34025],0.539003738,0.015978372,0.1,0.3,0.5,0.4,0.0015978372000000002,0.0047935116000000005,0.007989186,0.006391348800000001
1962,1962,26977,5138424,"Hopewell city, Virginia",22353,[55025],0.544447017,0.073408587,0.3076923077,0.3846153846,0.2307692308,0.3846153846,0.02258725753902622,0.02823407192194756,0.01694044315610488,0.02823407192194756
1963,1963,7211,1770720,"South Elgin village, Illinois",22322,[27053],0.5016972510000001,0.03570029,0.3636363636,0.4318181818,0.2727272727,0.4090909091,0.012981923635065446,0.015416034317532723,0.009736442726299085,0.01460466409123364
1964,1964,18862,3819620,"Dickinson city, North Dakota",22309,[42001],0.526848046,0.029359952999999998,0.6666666667,0.6666666667,0.0,0.6666666667,0.019573302000978662,0.019573302000978662,0.0,0.019573302000978662
1965,1965,23548,4550695,"North Augusta city, South Carolina",22268,[5051],0.89080843,0.030776491,0.0,0.33333333330000003,0.0,0.0,0.0,0.01025883033230745,0.0,0.0
1966,1966,3013,658296,"Port Hueneme city, California",22262,[34031],0.971397822,0.011812303,0.5,0.33333333330000003,0.16666666670000002,0.5,0.0059061515,0.00393743433293959,0.0019687171670604102,0.0059061515
1967,1967,3390,684144,"West Carson CDP, California",22260,[35053],0.910318905,0.11746050400000001,1.0,1.0,0.0,1.0,0.11746050400000001,0.11746050400000001,0.0,0.11746050400000001
1968,1968,2899,652694,"Oakdale city, California",22256,[36063],0.833498616,0.037778974,0.375,0.625,0.5,0.625,0.01416711525,0.02361185875,0.018889487,0.02361185875
1969,1969,19658,3936651,"Hudson city, Ohio",22250,[18023],0.8729498520000001,0.030809995,0.0,1.0,0.0,1.0,0.0,0.030809995,0.0,0.030809995
1970,1970,3426,685992,"Winter Gardens CDP, California",22237,[36059],0.441486106,0.017627616999999998,0.5,0.5416666667,0.25,0.5416666667,0.008813808499999999,0.009548292542254252,0.0044069042499999996,0.009548292542254252
1971,1971,4729,1253725,"Pace CDP, Florida",22232,[49013],0.647424235,0.049171461,1.0,0.0,0.0,0.0,0.049171461,0.0,0.0,0.0
1972,1972,5739,1536500,"Kihei CDP, Hawaii",22220,[],,,,,,,,,,
1973,1973,6355,1718628,"Darien city, Illinois",22206,[26147],1.010420648,0.018798524,0.33333333330000003,0.33333333330000003,0.0,0.33333333330000003,0.00626617466604005,0.00626617466604005,0.0,0.00626617466604005
1974,1974,6165,1706587,"Bloomingdale village, Illinois",22196,[27127],0.54598266,0.0,,,,,,,,
1975,1975,4959,1273900,"Venice city, Florida",22192,[51095],0.529765425,0.013440138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,1976,4912,1269555,"Sunny Isles Beach city, Florida",22175,[51017],0.726094727,0.223413762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,1977,5051,1300408,"Acworth city, Georgia",22163,[26111],0.754834535,0.023963001,0.5,0.5,0.0,0.5,0.0119815005,0.0119815005,0.0,0.0119815005
1978,1978,4834,1262275,"Ruskin CDP, Florida",22162,[49003],0.461054969,0.0,,,,,,,,
1979,1979,16323,3471430,"Summit city, New Jersey",22155,[48345],1.724137931,0.0,,,,,,,,
1980,1980,10703,2266655,"Ruston city, Louisiana",22154,[42109],0.7783928040000001,0.024710883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,1981,27569,5335170,"Kenmore city, Washington",22154,[56013],0.695790468,0.149097957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,1982,25900,4864112,"Saginaw city, Texas",22120,[45013],0.67795438,0.043680282,0.25,0.25,0.0,0.25,0.0109200705,0.0109200705,0.0,0.0109200705
1983,1983,27881,5373307,"Union Hill-Novelty Hill CDP, Washington",22109,[],,,,,,,,,,
1984,1984,17456,3645986,"Massapequa CDP, New York",22102,[39061],0.852182489,0.01853914,0.46666666669999995,0.33333333330000003,0.2,0.0,0.008651598667284637,0.006179713332715362,0.003707828,0.0
1985,1985,11031,2417350,"Clarksburg CDP, Maryland",22100,[19027],0.872600349,0.097861721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,1986,14,101852,"Anniston city, Alabama",22097,[29173],0.7824726129999999,0.0,,,,,,,,
1987,1987,13520,2854840,"Oxford city, Mississippi",22092,[6029],0.814978654,0.018083428000000002,0.1875,0.1875,0.0,0.1875,0.0033906427500000006,0.0033906427500000006,0.0,0.0033906427500000006
1988,1988,16185,3453280,"North Plainfield borough, New Jersey",22092,[48281],0.850995504,0.048169557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,1989,27385,5309480,"Camas city, Washington",22086,[56003],0.5830903789999999,0.249895877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,1990,24066,4669300,"Watertown city, South Dakota",22083,[1061],1.199243506,0.0,,,,,,,,
1991,1991,436,162496,"Prichard city, Alabama",22063,[29145],0.806442453,0.034075033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1992,16532,3528460,"Gallup city, New Mexico",22063,[48181],0.760322845,0.023394549,0.33333333330000003,0.0,0.0,0.0,0.007798182999220183,0.0,0.0,0.0
1993,1993,17497,3648010,"Monsey CDP, New York",22043,[39035],0.9280811170000001,0.024812862999999998,0.6129032258,0.6451612903,0.4193548387,0.5483870968,0.015207883774033464,0.016008298709117127,0.010405394161050198,0.013607053903866136
1994,1994,21531,4202056,"Allison Park CDP, Pennsylvania",22041,[37125],0.750884007,0.031323087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,1995,27679,5347245,"Moses Lake city, Washington",22038,[56033],0.546357616,0.066225166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,1996,19182,3901420,"Alliance city, Ohio",22036,[17201],0.9062882240000001,0.031482511,0.11111111109999999,0.0,0.0,0.0,0.0034980567774279716,0.0,0.0,0.0
1997,1997,5209,1322052,"Decatur city, Georgia",22022,[26053],1.2464737909999999,0.0,,,,,,,,
1998,1998,3589,824950,"Erie town, Colorado",22019,[31095],0.696669918,0.139333984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,1999,21412,4163650,"Roseburg city, Oregon",22013,[1115],0.8378872740000001,0.011361183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.011361183
2000,2000,27876,5372905,"Tumwater city, Washington",22005,[56025],0.533693654,0.037019212999999995,0.6666666667,0.0,0.0,0.0,0.024679475334567304,0.0,0.0,0.0
2001,2001,14855,3040075,"Kalispell city, Montana",21992,[6065],0.503648986,0.010051341,0.25,0.5,0.375,0.41666666669999997,0.00251283525,0.0050256705,0.0037692528750000003,0.004188058750335045
2002,2002,7213,1770850,"South Holland village, Illinois",21991,[28033],0.864125824,0.011388808,0.5,0.5,0.0,0.5,0.005694404,0.005694404,0.0,0.005694404
2003,2003,4910,1269250,"Sun City Center CDP, Florida",21986,[48499],0.69716086,0.022610622,1.0,0.0,0.0,0.0,0.022610622,0.0,0.0,0.0
2004,2004,23605,4562395,"St. Andrews CDP, South Carolina",21977,[5051],0.89080843,0.030776491,0.0,0.33333333330000003,0.0,0.0,0.0,0.01025883033230745,0.0,0.0
2005,2005,24227,4725760,"Farragut town, Tennessee",21975,[40013],0.98376963,0.0,,,,,,,,
2006,2006,11643,2567700,"Stoneham CDP, Massachusetts",21967,[18147],0.593277799,0.0,,,,,,,,
2007,2007,11958,2636280,"Hamtramck city, Michigan",21959,[12005],1.136936016,0.021742202999999998,0.5,0.75,0.0,0.75,0.010871101499999999,0.016306652249999998,0.0,0.016306652249999998
2008,2008,26824,5116096,"Chester CDP, Virginia",21957,[55031],0.733564703,0.114918752,0.0,0.6,0.0,0.6,0.0,0.0689512512,0.0,0.0689512512
2009,2009,27465,5319630,"Eastmont CDP, Washington",21951,[],,,,,,,,,,
2010,2010,13524,2855360,"Pascagoula city, Mississippi",21935,[6019],0.9607125790000001,0.01530745,0.1333333333,0.06666666667,0.1333333333,0.1333333333,0.002040993332823085,0.0010204966667176915,0.002040993332823085,0.002040993332823085
2011,2011,9617,2057575,"Prairie Village city, Kansas",21932,[8013],0.377064545,0.018620471,0.5,0.33333333330000003,0.0,0.0,0.0093102355,0.006206823666045985,0.0,0.0
2012,2012,4343,1220925,"Ensley CDP, Florida",21922,[49001],0.8252101709999999,0.0,,,,,,,,
2013,2013,24834,4816468,"Converse city, Texas",21919,[42129],0.701676898,0.028132719,0.0,0.1,0.0,0.1,0.0,0.0028132719000000003,0.0,0.0028132719000000003
2014,2014,1097,429710,"Green Valley CDP, Arizona",21912,[20133],0.9651513270000001,0.123869689,0.5,0.0,0.0,0.5,0.0619348445,0.0,0.0,0.0619348445
2015,2015,26828,5116608,"Christiansburg town, Virginia",21892,[55017],0.654631914,0.031422332000000004,0.0,0.5,0.0,0.0,0.0,0.015711166000000002,0.0,0.0
2016,2016,20570,4019900,"Del City city, Oklahoma",21888,[21015],0.691116367,0.007779922,0.0,1.0,0.0,0.0,0.0,0.007779922,0.0,0.0
2017,2017,17562,3651495,"North Bay Shore CDP, New York",21886,[39149],0.7026852859999999,0.020566399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2018,3031,659346,"Ramona CDP, California",21871,[34041],0.49085355399999997,0.037517469,0.25,0.25,0.0,0.0,0.00937936725,0.00937936725,0.0,0.0
2019,2019,7323,1777993,"Villa Park village, Illinois",21867,[27017],0.81612476,0.02798142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2020,27176,5168880,"Rose Hill CDP (Fairfax County), Virginia",21865,[55113],0.987639237,0.18327326,0.33333333330000003,0.6666666667,0.33333333330000003,0.6666666667,0.06109108666055756,0.12218217333944244,0.06109108666055756,0.12218217333944244
2021,2021,4580,1239875,"Leesburg city, Florida",21853,[51053],0.823147622,0.0,,,,,,,,
2022,2022,2312,619990,"Duarte city, California",21832,[36051],0.7755315890000001,0.10893754800000001,0.14285714289999998,0.14285714289999998,0.0,0.28571428569999996,0.015562506861811608,0.015562506861811608,0.0,0.031125013712729462
2023,2023,2644,639766,"Lakeside CDP, California",21827,[34041],0.49085355399999997,0.037517469,0.25,0.25,0.0,0.0,0.00937936725,0.00937936725,0.0,0.0
2024,2024,7743,1842246,"La Porte city, Indiana",21825,[],,,,,,,,,,
2025,2025,20186,3973264,"South Euclid city, Ohio",21792,[17203],0.734542667,0.05109862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2026,6507,1728872,"Geneva city, Illinois",21791,[26141],1.260251789,0.156715248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,2027,16270,3464620,"Roselle borough, New Jersey",21746,[48253],0.716344312,0.0,,,,,,,,
2028,2028,3936,918920,"Darien CDP, Connecticut",21742,[19153],0.7829777059999999,0.031642566000000004,0.4,0.46666666669999995,0.2,0.46666666669999995,0.012657026400000002,0.014766530801054752,0.006328513200000001,0.014766530801054752
2029,2029,27511,5325475,"Frederickson CDP, Washington",21737,[55133],0.455754004,0.030118667999999998,0.25,0.6666666667,0.41666666669999997,0.5833333333,0.0075296669999999994,0.020079112001003954,0.012549445001003953,0.017569222998996045
2030,2030,23445,4532065,"Hanahan city, South Carolina",21729,[5063],0.8093880040000001,0.0,,,,,,,,
2031,2031,13646,2900280,"Affton CDP, Missouri",21704,[16049],0.995502187,0.061896509,1.0,0.0,0.0,0.0,0.061896509,0.0,0.0,0.0
2032,2032,3222,673108,"South Lake Tahoe city, California",21680,[34035],0.400747863,0.017977474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,2033,7015,1757732,"Park Forest village, Illinois",21672,[27051],0.741549138,0.0,,,,,,,,
2034,2034,21270,4132850,"Hayesville CDP, Oregon",21658,[1091],1.232653891,0.152493265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,2035,4187,1205462,"Bellview CDP, Florida",21655,[51059],0.330800514,0.020199323,0.17391304349999998,0.04347826086999999,0.0,0.0,0.00351292573956955,0.000878231434791391,0.0,0.0
2036,2036,3038,659550,"Rancho San Diego CDP, California",21651,[34027],0.328703397,0.026082262999999998,0.3076923077,0.4615384615,0.2307692308,0.1538461538,0.008025311692508325,0.012037967537458373,0.0060189837700333,0.004012655844950049
2037,2037,5581,1374180,"Sugar Hill city, Georgia",21644,[26125],0.745931708,0.022508581,0.28571428569999996,0.3214285714,0.03571428571,0.28571428569999996,0.006431023142535591,0.007234901035071183,0.0008038778927606775,0.006431023142535591
2038,2038,15828,3362900,"Portsmouth city, New Hampshire",21644,[48423],0.6510127689999999,0.017754894,0.25,0.5,0.0,0.0,0.0044387235,0.008877447,0.0,0.0
2039,2039,4335,1219825,"Edgewater city, Florida",21620,[51107],0.29365151300000003,0.023319385,0.11111111109999999,0.0,0.0,0.0,0.0025910427775186736,0.0,0.0,0.0
2040,2040,27283,5183680,"Waynesboro city, Virginia",21620,[55129],0.915985003,0.06390593,0.0,0.0,1.0,0.0,0.0,0.0,0.06390593,0.0
2041,2041,19372,3914184,"Chillicothe city, Ohio",21598,[17173],0.920937514,0.046046875999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
